Macrotrends Data Download

U.S. National Unemployment Rate

DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED "AS IS" AND SOLELY
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.



ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


date, value
2002-09-01,5.700
2002-10-01,5.700
2002-11-01,5.900
2002-12-01,6.000
2003-01-01,5.800
2003-02-01,5.900
2003-03-01,5.900
2003-04-01,6.000
2003-05-01,6.100
2003-06-01,6.300
2003-07-01,6.200
2003-08-01,6.100
2003-09-01,6.100
2003-10-01,6.000
2003-11-01,5.800
2003-12-01,5.700
2004-01-01,5.700
2004-02-01,5.600
2004-03-01,5.800
2004-04-01,5.600
2004-05-01,5.600
2004-06-01,5.600
2004-07-01,5.500
2004-08-01,5.400
2004-09-01,5.400
2004-10-01,5.500
2004-11-01,5.400
2004-12-01,5.400
2005-01-01,5.300
2005-02-01,5.400
2005-03-01,5.200
2005-04-01,5.200
2005-05-01,5.100
2005-06-01,5.000
2005-07-01,5.000
2005-08-01,4.900
2005-09-01,5.000
2005-10-01,5.000
2005-11-01,5.000
2005-12-01,4.900
2006-01-01,4.700
2006-02-01,4.800
2006-03-01,4.700
2006-04-01,4.700
2006-05-01,4.600
2006-06-01,4.600
2006-07-01,4.700
2006-08-01,4.700
2006-09-01,4.500
2006-10-01,4.400
2006-11-01,4.500
2006-12-01,4.400
2007-01-01,4.600
2007-02-01,4.500
2007-03-01,4.400
2007-04-01,4.500
2007-05-01,4.400
2007-06-01,4.600
2007-07-01,4.700
2007-08-01,4.600
2007-09-01,4.700
2007-10-01,4.700
2007-11-01,4.700
2007-12-01,5.000
2008-01-01,5.000
2008-02-01,4.900
2008-03-01,5.100
2008-04-01,5.000
2008-05-01,5.400
2008-06-01,5.600
2008-07-01,5.800
2008-08-01,6.100
2008-09-01,6.100
2008-10-01,6.500
2008-11-01,6.800
2008-12-01,7.300
2009-01-01,7.800
2009-02-01,8.300
2009-03-01,8.700
2009-04-01,9.000
2009-05-01,9.400
2009-06-01,9.500
2009-07-01,9.500
2009-08-01,9.600
2009-09-01,9.800
2009-10-01,10.000
2009-11-01,9.900
2009-12-01,9.900
2010-01-01,9.800
2010-02-01,9.800
2010-03-01,9.900
2010-04-01,9.900
2010-05-01,9.600
2010-06-01,9.400
2010-07-01,9.400
2010-08-01,9.500
2010-09-01,9.500
2010-10-01,9.400
2010-11-01,9.800
2010-12-01,9.300
2011-01-01,9.100
2011-02-01,9.000
2011-03-01,9.000
2011-04-01,9.100
2011-05-01,9.000
2011-06-01,9.100
2011-07-01,9.000
2011-08-01,9.000
2011-09-01,9.000
2011-10-01,8.800
2011-11-01,8.600
2011-12-01,8.500
2012-01-01,8.300
2012-02-01,8.300
2012-03-01,8.200
2012-04-01,8.200
2012-05-01,8.200
2012-06-01,8.200
2012-07-01,8.200
2012-08-01,8.100
2012-09-01,7.800
2012-10-01,7.800
2012-11-01,7.700
2012-12-01,7.900
2013-01-01,8.000
2013-02-01,7.700
2013-03-01,7.500
2013-04-01,7.600
2013-05-01,7.500
2013-06-01,7.500
2013-07-01,7.300
2013-08-01,7.200
2013-09-01,7.200
2013-10-01,7.200
2013-11-01,6.900
2013-12-01,6.700
2014-01-01,6.600
2014-02-01,6.700
2014-03-01,6.700
2014-04-01,6.200
2014-05-01,6.300
2014-06-01,6.100
2014-07-01,6.200
2014-08-01,6.100
2014-09-01,5.900
2014-10-01,5.700
2014-11-01,5.800
2014-12-01,5.600
2015-01-01,5.700
2015-02-01,5.500
2015-03-01,5.400
2015-04-01,5.400
2015-05-01,5.600
2015-06-01,5.300
2015-07-01,5.200
2015-08-01,5.100
2015-09-01,5.000
2015-10-01,5.000
2015-11-01,5.100
2015-12-01,5.000
2016-01-01,4.800
2016-02-01,4.900
2016-03-01,5.000
2016-04-01,5.100
2016-05-01,4.800
2016-06-01,4.900
2016-07-01,4.800
2016-08-01,4.900
2016-09-01,5.000
2016-10-01,4.900
2016-11-01,4.700
2016-12-01,4.700
2017-01-01,4.700
2017-02-01,4.600
2017-03-01,4.400
2017-04-01,4.400
2017-05-01,4.400
2017-06-01,4.300
2017-07-01,4.300
2017-08-01,4.400
2017-09-01,4.300
2017-10-01,4.200
2017-11-01,4.200
2017-12-01,4.100
2018-01-01,4.000
2018-02-01,4.100
2018-03-01,4.000
2018-04-01,4.000
2018-05-01,3.800
2018-06-01,4.000
2018-07-01,3.800
2018-08-01,3.800
2018-09-01,3.700
2018-10-01,3.800
2018-11-01,3.800
2018-12-01,3.900
2019-01-01,4.000
2019-02-01,3.800
2019-03-01,3.800
2019-04-01,3.600
2019-05-01,3.600
2019-06-01,3.600
2019-07-01,3.700
2019-08-01,3.700
2019-09-01,3.500
2019-10-01,3.600
2019-11-01,3.600
2019-12-01,3.600
2020-01-01,3.500
2020-02-01,3.500
2020-03-01,4.400
2020-04-01,14.700
2020-05-01,13.200
2020-06-01,11.000
2020-07-01,10.200
2020-08-01,8.400
2020-09-01,7.900
2020-10-01,6.900
2020-11-01,6.700
2020-12-01,6.700
2021-01-01,6.300
2021-02-01,6.200
2021-03-01,6.100
2021-04-01,6.100
2021-05-01,5.800
2021-06-01,5.900
2021-07-01,5.400
2021-08-01,5.200
2021-09-01,4.800
2021-10-01,4.500
2021-11-01,4.200
2021-12-01,3.900
2022-01-01,4.000
2022-02-01,3.800
2022-03-01,3.600
2022-04-01,3.600
2022-05-01,3.600
2022-06-01,3.600
2022-07-01,3.500
2022-08-01,3.700
2022-09-01,3.500
2022-10-01,3.700
2022-11-01,3.600
2022-12-01,3.500
2023-01-01,3.400
2023-02-01,3.600
2023-03-01,3.500
2023-04-01,3.400
2023-05-01,3.700
2023-06-01,3.600
2023-07-01,3.500
2023-08-01,3.800
